[19:09:20.114] [INFO] [Scheduler] [MAIN] Scheduler initialized.
[19:09:20.165] [INFO] [Scheduler] [MAIN] Parsed zone: Zone{zoneId=1, start=(0,0), end=(700,600)}
[19:09:41.137] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:765:270:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.242] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:84:29:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.244] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:84:29:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.346] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:736:260:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.346] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.346] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:736:260:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.448] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:84:29:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.450] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:84:29:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.555] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:708:250:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.555] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.555] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:708:250:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.657] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:113:39:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.658] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:113:39:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.767] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:680:240:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.767] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.769] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:680:240:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.867] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:113:39:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.869] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:113:39:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.972] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:651:230:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.972] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:41.972] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:651:230:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.077] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:141:49:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.079] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:141:49:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.182] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:623:220:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.190] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.191] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:623:220:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.285] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:141:49:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.287] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:141:49:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.390] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:595:210:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.391] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.392] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:595:210:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.496] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:169:59:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.497] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:169:59:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.599] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:567:200:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.600] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.600] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:567:200:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.704] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:169:59:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.705] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:169:59:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.810] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:538:190:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.811] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.811] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:538:190:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.916] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:198:69:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:42.916] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:198:69:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.017] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:510:180:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.017] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.017] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:510:180:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.122] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:198:69:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.123] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:198:69:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.228] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:482:170:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.228] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.228] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:482:170:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.332] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:226:79:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.332] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:226:79:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.433] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:453:160:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.433] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.433] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:453:160:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.538] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:226:79:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.539] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:226:79:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.643] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:425:150:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.644] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.644] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:425:150:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.748] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:254:89:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.749] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:254:89:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.851] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:397:140:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.852] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.852] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:397:140:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.956] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:254:89:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:43.957] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:254:89:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.062] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:369:130:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.062] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.062] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:369:130:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.167] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:282:99:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.170] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:282:99:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.274] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:340:120:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.275] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.275] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:340:120:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.377] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:282:99:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.379] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:282:99:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.483] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:312:110:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.483] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.483] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:312:110:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.589] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:311:109:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.590] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:311:109:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.694] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:284:100:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.695] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.695] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:284:100:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.797] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:311:109:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.799] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:311:109:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.903] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:255:90:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.903] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:44.904] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:255:90:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.008] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:339:119:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.008] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:339:119:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.113] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:227:80:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.114] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.114] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:227:80:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.216] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:339:119:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.220] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:339:119:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.318] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:199:70:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.319] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.319] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:199:70:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.423] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:367:129:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.424] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:367:129:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.530] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:171:60:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.531] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.531] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:171:60:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.632] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:367:129:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.632] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:367:129:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.737] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:142:50:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.738] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.738] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:142:50:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.838] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:396:139:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.839] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:396:139:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.944] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:114:40:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.945] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:45.945] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:114:40:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.048] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:396:139:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.049] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:396:139:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.149] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:86:30:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.152] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.152] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:86:30:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.254] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:424:149:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.256] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:424:149:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.360] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:57:20:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.360] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.360] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:57:20:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.464] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:424:149:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.464] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:424:149:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.569] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:29:10:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.570] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.570] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:29:10:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
